Date,Open,High,Low,Close,Volume
2010-10-29,91.9171,91.9171,91.8922,91.9012,110984
2010-11-01,91.8646,91.8646,91.8554,91.8554,213749
2010-11-02,91.8829,91.9012,91.874,91.874,118853
2010-11-03,91.8922,91.9262,91.8829,91.9078,914953
2010-11-04,91.8922,91.9078,91.8829,91.9078,249148
2010-11-05,91.8922,91.9078,91.8829,91.8829,1755048
2010-11-08,91.8922,91.9012,91.8829,91.8829,387340
2010-11-09,91.8922,91.9012,91.874,91.874,604501
2010-11-10,91.8922,91.8922,91.874,91.874,143864
2010-11-11,91.8829,91.8922,91.8646,91.8646,116941
2010-11-12,91.8829,91.8922,91.874,91.874,190640
2010-11-15,91.8829,91.9012,91.874,91.874,316960
2010-11-16,91.8829,91.8922,91.874,91.874,270518
2010-11-17,91.8922,91.8922,91.874,91.8829,141506
2010-11-18,91.8922,91.8922,91.874,91.874,101147
2010-11-19,91.8829,91.9012,91.874,91.8922,237493
2010-11-22,91.9012,91.9012,91.874,91.9012,86740.6
2010-11-23,91.8922,91.8922,91.8646,91.8646,294071
2010-11-24,91.8922,91.9012,91.874,91.874,118258
2010-11-26,91.8922,91.8922,91.874,91.874,256036
2010-11-29,91.874,91.8922,91.8554,91.8554,583623
2010-11-30,91.874,91.8829,91.8646,91.8829,124659
2010-12-01,91.8646,91.8922,91.8554,91.8554,230518
2010-12-02,91.8646,91.8829,91.8646,91.874,434330
2010-12-03,91.8646,91.8829,91.8646,91.8829,184615
2010-12-06,91.8646,91.8922,91.8554,91.8922,871458
2010-12-07,91.874,91.8922,91.8646,91.8922,625865
2010-12-08,91.874,91.8922,91.8646,91.8922,96967.3
2010-12-09,91.8922,91.8922,91.874,91.8922,151555
2010-12-10,91.8829,91.9012,91.874,91.874,129516
2010-12-13,91.874,91.8922,91.8646,91.874,93459.6
2010-12-14,91.874,91.9012,91.874,91.8922,646129
2010-12-15,91.8922,91.8922,91.874,91.8922,413674
2010-12-16,91.874,91.8922,91.874,91.8922,150774
2010-12-17,91.8922,91.8922,91.874,91.874,182126
2010-12-20,91.874,91.9012,91.874,91.9012,136760
2010-12-21,91.8829,91.9012,91.874,91.9012,234126
2010-12-22,91.8829,91.9012,91.874,91.874,167014
2010-12-23,91.9012,91.9078,91.8646,91.8646,292381
2010-12-27,91.9012,91.9012,91.8646,91.8646,238688
2010-12-28,91.8922,91.9012,91.874,91.9012,342830
2010-12-29,91.8829,91.9078,91.8829,91.9012,185519
2010-12-30,91.9012,91.9012,91.8829,91.8922,148540
2010-12-31,91.9012,91.9171,91.9012,91.9078,168986
2011-01-03,91.8829,91.9012,91.874,91.8922,322443
2011-01-04,91.8922,91.9078,91.8922,91.9012,210627
2011-01-05,91.8922,91.9078,91.8922,91.9012,197887
2011-01-06,91.9012,91.9012,91.8922,91.9012,262141
2011-01-07,91.8922,91.9012,91.8922,91.9012,126779
2011-01-10,91.8829,91.9012,91.8646,91.8646,714837
2011-01-11,91.874,91.8829,91.8646,91.8646,338003
2011-01-12,91.874,91.9012,91.8646,91.874,372066
2011-01-13,91.874,91.8922,91.8646,91.8646,128608
2011-01-14,91.8922,91.8922,91.8646,91.8646,334389
2011-01-18,91.8829,91.8829,91.8646,91.8646,109557
2011-01-19,91.874,91.8922,91.8646,91.874,134933
2011-01-20,91.8646,91.8922,91.8646,91.874,111380
2011-01-21,91.874,91.8829,91.8646,91.8646,276283
2011-01-24,91.874,91.8922,91.8646,91.8829,210569
2011-01-25,91.8922,91.8922,91.8646,91.8646,105549
2011-01-26,91.8922,91.9012,91.8554,91.874,225818
2011-01-27,91.8829,91.8922,91.874,91.874,95123.8
2011-01-28,91.8922,91.9012,91.874,91.8829,294075
2011-01-31,91.8829,91.9012,91.874,91.8922,512921
2011-02-01,91.882,91.9002,91.873,91.9002,187046
2011-02-02,91.9002,91.9002,91.882,91.882,134767
2011-02-03,91.9002,91.9002,91.882,91.9002,306303
2011-02-04,91.882,91.8913,91.873,91.873,98514.7
2011-02-07,91.873,91.8913,91.873,91.8913,181513
2011-02-08,91.882,91.9002,91.882,91.8913,1139808
2011-02-09,91.8913,91.9002,91.8913,91.9002,175068
2011-02-10,91.8913,91.9002,91.8913,91.9002,165659
2011-02-11,91.8913,91.9002,91.8913,91.8913,588256
2011-02-14,91.8913,91.9002,91.8913,91.9002,173825
2011-02-15,91.8913,91.9002,91.882,91.882,98737.1
2011-02-16,91.8913,91.9068,91.8913,91.9002,91616.9
2011-02-18,91.9068,91.9068,91.882,91.882,95204.9
2011-02-22,91.9002,91.9002,91.882,91.8913,193135
2011-02-23,91.882,91.9068,91.873,91.873,249100
2011-02-24,91.873,91.9002,91.873,91.882,212149
2011-02-25,91.8913,91.9002,91.882,91.9002,115077
2011-02-28,91.882,91.8913,91.873,91.8913,166532
2011-03-01,91.8913,91.9002,91.882,91.882,136700
2011-03-02,91.882,91.8913,91.882,91.882,415180
2011-03-03,91.882,91.8913,91.882,91.882,205615
2011-03-04,91.8913,91.9002,91.882,91.882,125803
2011-03-07,91.8913,91.8913,91.882,91.882,85013.1
2011-03-08,91.8913,91.9002,91.882,91.882,270423
2011-03-09,91.882,91.9161,91.882,91.9161,492219
2011-03-10,91.9002,91.9252,91.9002,91.9252,337233
2011-03-11,91.9068,91.9252,91.8913,91.9161,237065
2011-03-14,91.9002,91.9252,91.9002,91.9252,722407
2011-03-15,91.9252,91.9252,91.9002,91.9068,256811
2011-03-16,91.9002,91.9252,91.9002,91.9002,358929
2011-03-17,91.9002,91.9252,91.9002,91.9002,114240
2011-03-18,91.9002,91.9252,91.9002,91.9252,141932
2011-03-21,91.9161,91.9161,91.9002,91.9161,73988.1
2011-03-22,91.9002,91.9068,91.9002,91.9002,165198
2011-03-23,91.9002,91.9252,91.9002,91.9252,197228
2011-03-24,91.9068,91.9252,91.9002,91.9068,160585
2011-03-25,91.9252,91.9252,91.9068,91.9161,326355
2011-03-28,91.9161,91.9252,91.9068,91.9161,138586
2011-03-29,91.9002,91.9068,91.9002,91.9002,298742
2011-03-30,91.9068,91.9252,91.9002,91.9002,131504
2011-03-31,91.9068,91.9345,91.9068,91.9161,556277
2011-04-01,91.9068,91.9345,91.9002,91.9345,660412
2011-04-04,91.9345,91.9345,91.9161,91.9252,82577.2
2011-04-05,91.9161,91.9345,91.9002,91.9002,784836
2011-04-06,91.9068,91.9345,91.9068,91.9068,669206
2011-04-07,91.9068,91.9345,91.9068,91.9345,358024
2011-04-08,91.9345,91.9345,91.9252,91.9252,448266
2011-04-11,91.9161,91.9345,91.9161,91.9161,148328
2011-04-12,91.9252,91.9345,91.9252,91.9345,215466
2011-04-13,91.9345,91.9417,91.9252,91.9345,261777
2011-04-14,91.9345,91.9417,91.9252,91.9417,142092
2011-04-15,91.9345,91.9345,91.9345,91.9345,381629
2011-04-18,91.9345,91.9417,91.9345,91.9345,79680.5
2011-04-19,91.9345,91.9491,91.9345,91.9491,282203
2011-04-20,91.9345,91.9417,91.9345,91.9417,289828
2011-04-21,91.9417,91.9583,91.9345,91.9583,210002
2011-04-25,91.9345,91.9491,91.9252,91.9252,204005
2011-04-26,91.9345,91.9417,91.9345,91.9345,183997
2011-04-27,91.9345,91.9491,91.9252,91.9491,475304
2011-04-28,91.9417,91.9491,91.9345,91.9345,230732
2011-04-29,91.9491,91.9672,91.9417,91.9583,163833
2011-05-02,91.9345,91.9491,91.9345,91.9345,174124
2011-05-03,91.9417,91.9672,91.9417,91.9491,157592
2011-05-04,91.9417,91.9583,91.9345,91.9583,164814
2011-05-05,91.9672,91.9672,91.9345,91.9491,268754
2011-05-06,91.9417,91.9583,91.9345,91.9583,145920
2011-05-09,91.9417,91.9417,91.9252,91.9252,196636
2011-05-10,91.9345,91.9417,91.9252,91.9417,549531
2011-05-11,91.9345,91.9417,91.9252,91.9252,233849
2011-05-12,91.9345,91.9417,91.9252,91.9345,130903
2011-05-13,91.9345,91.9583,91.9345,91.9583,252984
2011-05-16,91.9345,91.9417,91.9252,91.9252,378137
2011-05-17,91.9417,91.9491,91.9345,91.9491,405811
2011-05-18,91.9345,91.9417,91.9345,91.9345,58464.9
2011-05-19,91.9345,91.9417,91.9345,91.9345,104121
2011-05-20,91.9345,91.9417,91.9252,91.9252,175371
2011-05-23,91.9345,91.9417,91.9252,91.9417,191551
2011-05-24,91.9417,91.9417,91.9345,91.9345,106249
2011-05-25,91.9345,91.9491,91.9345,91.9417,125242
2011-05-26,91.9345,91.9491,91.9345,91.9345,53758.9
2011-05-27,91.9345,91.9491,91.9345,91.9491,80428.6
2011-05-31,91.9345,91.9417,91.9345,91.9417,124450
2011-06-01,91.9345,91.9491,91.9345,91.9417,165798
2011-06-02,91.9345,91.9491,91.9345,91.9417,170717
2011-06-03,91.9345,91.9417,91.9345,91.9417,159290
2011-06-06,91.9345,91.9417,91.9345,91.9345,168981
2011-06-07,91.9417,91.9417,91.9345,91.9345,168865
2011-06-08,91.9491,91.9491,91.9252,91.9252,421631
2011-06-09,91.9252,91.9345,91.9252,91.9252,57705.7
2011-06-10,91.9345,91.9417,91.9161,91.9345,192930
2011-06-13,91.9252,91.9345,91.9161,91.9161,291724
2011-06-14,91.9345,91.9345,91.9252,91.9252,253532
2011-06-15,91.9345,91.9417,91.9252,91.9345,336620
2011-06-16,91.9417,91.9491,91.9345,91.9345,277998
2011-06-17,91.9417,91.9491,91.9345,91.9345,168335
2011-06-20,91.9345,91.9417,91.9345,91.9417,69744.1
2011-06-21,91.9345,91.9491,91.9345,91.9491,217183
2011-06-22,91.9345,91.9491,91.9345,91.9491,137959
2011-06-23,91.9491,91.9672,91.9417,91.9491,243211
2011-06-24,91.9417,91.9491,91.9345,91.9345,165973
2011-06-27,91.9345,91.9491,91.9345,91.9345,211748
2011-06-28,91.9345,91.9417,91.9252,91.9345,245725
2011-06-29,91.9491,91.9491,91.9345,91.9491,147898
2011-06-30,91.9345,91.9583,91.9345,91.9583,614015
2011-07-01,91.9583,91.9672,91.9583,91.9672,199071
2011-07-05,91.9672,91.9672,91.9583,91.9672,319973
2011-07-06,91.9491,91.9672,91.9417,91.9672,317186
2011-07-07,91.9583,91.9769,91.9491,91.9583,241988
2011-07-08,91.9672,91.9672,91.9491,91.9491,118453
2011-07-11,91.9417,91.9672,91.9345,91.9417,914887
2011-07-12,91.9583,91.9672,91.9417,91.9417,155927
2011-07-13,91.9345,91.9583,91.9345,91.9417,171097
2011-07-14,91.9417,91.9672,91.9417,91.9491,258803
2011-07-15,91.9583,91.9672,91.9491,91.9491,97268.4
2011-07-18,91.9417,91.9583,91.9417,91.9417,603876
2011-07-19,91.9417,91.9583,91.9345,91.9417,173520
2011-07-20,91.9491,91.9491,91.9345,91.9345,144097
2011-07-21,91.9345,91.9417,91.9345,91.9345,164504
2011-07-22,91.9345,91.9417,91.9345,91.9345,112170
2011-07-25,91.9252,91.9417,91.9252,91.9417,169240
2011-07-26,91.9417,91.9417,91.9161,91.9161,328327
2011-07-27,91.9161,91.9345,91.9161,91.9345,305450
2011-07-28,91.9252,91.9345,91.9068,91.9068,138708
2011-07-29,91.9068,91.9345,91.8913,91.9161,606905
2011-08-01,91.9252,91.9345,91.9002,91.9068,190241
2011-08-02,91.9161,91.9491,91.9161,91.9491,587583
2011-08-03,91.9345,91.9583,91.9345,91.9583,597013
2011-08-04,91.9417,91.9672,91.9345,91.9491,1425240
2011-08-05,91.9769,91.9769,91.9491,91.9583,742001
2011-08-08,91.9672,91.9769,91.9417,91.9417,1310432
2011-08-09,91.9417,91.9769,91.9002,91.9769,1484655
2011-08-10,91.9491,91.9672,91.9345,91.9491,1273979
2011-08-11,91.9672,91.9672,91.9417,91.9583,358916
2011-08-12,91.9417,91.9583,91.9417,91.9491,443770
2011-08-15,91.9491,91.9672,91.9417,91.9491,617817
2011-08-16,91.9491,91.9672,91.9491,91.9583,309584
2011-08-17,91.9672,91.9769,91.9491,91.9583,175613
2011-08-18,91.9583,91.9672,91.9491,91.9583,279366
2011-08-19,91.9491,91.9672,91.9417,91.9672,549699
2011-08-22,91.9672,91.9858,91.9672,91.9769,124837
2011-08-23,91.9858,91.9858,91.9672,91.9769,755781
2011-08-24,91.9672,91.9858,91.9672,91.9769,708981
2011-08-25,91.9672,91.9769,91.9583,91.9583,243284
2011-08-26,91.9769,91.9769,91.9491,91.9491,401345
2011-08-29,91.9672,91.9858,91.9672,91.9858,301674
2011-08-30,91.9672,91.9858,91.9583,91.9583,311642
2011-08-31,91.9672,91.9769,91.9491,91.9491,331962
2011-09-01,91.9417,91.9672,91.9417,91.9491,128442
2011-09-02,91.9583,91.9672,91.9417,91.9417,115255
2011-09-06,91.9417,91.9672,91.9345,91.9672,523896
2011-09-07,91.9583,91.9672,91.9417,91.9417,160048
2011-09-08,91.9583,91.9672,91.9417,91.9417,186276
2011-09-09,91.9417,91.9491,91.9417,91.9417,1256301
2011-09-12,91.9491,91.9583,91.9417,91.9417,1863871
2011-09-13,91.9417,91.9583,91.9417,91.9583,994071
2011-09-14,91.9583,91.9583,91.9417,91.9417,836842
2011-09-15,91.9417,91.9672,91.9417,91.9672,526723
2011-09-16,91.9583,91.9672,91.9491,91.9491,99571.4
2011-09-19,91.9672,91.9672,91.9491,91.9491,1973531
2011-09-20,91.9583,91.9672,91.9491,91.9491,975284
2011-09-21,91.9672,91.9672,91.9417,91.9417,4324111
2011-09-22,91.9417,91.9672,91.9417,91.9583,13652672
2011-09-23,91.9672,91.9672,91.9417,91.9491,1645061
2011-09-26,91.9491,91.9672,91.9491,91.9672,966249
2011-09-27,91.9491,91.9583,91.9491,91.9491,1279206
2011-09-28,91.9583,91.9672,91.9345,91.9491,2304759
2011-09-29,91.9491,91.9583,91.9345,91.9417,1369198
2011-09-30,91.9583,91.9583,91.9417,91.9583,964210
2011-10-03,91.9583,91.9583,91.9417,91.9417,1504991
2011-10-04,91.9583,91.9583,91.9417,91.9583,610826
2011-10-05,91.9491,91.9583,91.9417,91.9583,375346
2011-10-06,91.9491,91.9672,91.9491,91.9583,233041
2011-10-07,91.9672,91.9672,91.9491,91.9491,546113
2011-10-10,91.9672,91.9672,91.9491,91.9672,660837
2011-10-11,91.9583,91.9583,91.9417,91.9417,421549
2011-10-12,91.9491,91.9672,91.9417,91.9417,537488
2011-10-13,91.9583,91.9672,91.9417,91.9417,302450
2011-10-14,91.9417,91.9583,91.9417,91.9491,475519
2011-10-17,91.9491,91.9583,91.9417,91.9583,6050002
2011-10-18,91.9417,91.9583,91.9417,91.9583,693371
2011-10-19,91.9417,91.9583,91.9417,91.9583,3942762
2011-10-20,91.9417,91.9583,91.9417,91.9417,551177
2011-10-21,91.9491,91.9583,91.9417,91.9583,3408510
2011-10-24,91.9491,91.9583,91.9417,91.9417,7073251
2011-10-25,91.9417,91.9491,91.9417,91.9417,687054
2011-10-26,91.9417,91.9491,91.9417,91.9417,455873
2011-10-27,91.9417,91.9583,91.9345,91.9345,1226383
2011-10-28,91.9491,91.9491,91.9345,91.9345,459139
2011-10-31,91.9345,91.9491,91.9345,91.9491,605640
2011-11-01,91.9417,91.9417,91.9345,91.9345,914533
2011-11-02,91.9417,91.9417,91.9345,91.9345,270171
2011-11-03,91.9417,91.9491,91.9345,91.9491,648784
2011-11-04,91.9417,91.9583,91.9417,91.9583,426574
2011-11-07,91.9491,91.9583,91.9417,91.9583,734226
2011-11-08,91.9583,91.9583,91.9491,91.9491,222524
2011-11-09,91.9491,91.9583,91.9345,91.9417,952319
2011-11-10,91.9491,91.9583,91.9417,91.9417,269791
2011-11-11,91.9417,91.9583,91.9417,91.9583,467664
2011-11-14,91.9583,91.9583,91.9417,91.9417,225105
2011-11-15,91.9491,91.9583,91.9417,91.9417,277346
2011-11-16,91.9417,91.9672,91.9417,91.9672,299714
2011-11-17,91.9491,91.9672,91.9417,91.9491,2760020
2011-11-18,91.9583,91.9769,91.9491,91.9583,235865
2011-11-21,91.9583,91.9672,91.9491,91.9672,752583
2011-11-22,91.9672,91.9672,91.9417,91.9417,324578
2011-11-23,91.9583,91.9672,91.9417,91.9491,613266
2011-11-25,91.9417,91.9491,91.9345,91.9345,103350
2011-11-28,91.9491,91.9491,91.9345,91.9491,222346
2011-11-29,91.9583,91.9583,91.9345,91.9491,124347
2011-11-30,91.9417,91.9491,91.9345,91.9345,293690
2011-12-01,91.9491,91.9583,91.9345,91.9583,327921
2011-12-02,91.9417,91.9583,91.9417,91.9583,306101
2011-12-05,91.9491,91.9672,91.9417,91.9417,651533
2011-12-06,91.9417,91.9583,91.9417,91.9417,240820
2011-12-07,91.9672,91.9672,91.9491,91.9491,1064273
2011-12-08,91.9672,91.9769,91.9491,91.9583,602669
2011-12-09,91.9491,91.9583,91.9491,91.9583,352284
2011-12-12,91.9583,91.9672,91.9417,91.9583,2486080
2011-12-13,91.9583,91.9672,91.9491,91.9672,201919
2011-12-14,91.9583,91.9672,91.9491,91.9583,514661
2011-12-15,91.9583,91.9583,91.9491,91.9583,218338
2011-12-16,91.9583,91.9672,91.9491,91.9583,148991
2011-12-19,91.9491,91.9672,91.9491,91.9672,543774
2011-12-20,91.9583,91.9769,91.9491,91.9491,213411
2011-12-21,91.9583,91.9583,91.9491,91.9491,126487
2011-12-22,91.9491,91.9672,91.9491,91.9491,229832
2011-12-23,91.9491,91.9583,91.7227,91.9345,279282
2011-12-27,91.9583,91.9583,91.9002,91.9417,420853
2011-12-28,91.9583,91.9583,91.9417,91.9417,527018
2011-12-29,91.9583,91.9583,91.9417,91.9417,252399
2011-12-30,91.9491,91.9672,91.9491,91.9672,241276
2012-01-03,91.9417,91.9583,91.9417,91.9417,1344627
2012-01-04,91.9491,91.9583,91.9417,91.9417,464128
2012-01-05,91.9583,91.9583,91.9417,91.9417,317597
2012-01-06,91.9417,91.9583,91.9417,91.9491,335050
2012-01-09,91.9583,91.9583,91.9417,91.9583,881975
2012-01-10,91.9583,91.9583,91.9417,91.9583,417511
2012-01-11,91.9491,91.9583,91.9417,91.9583,330372
2012-01-12,91.9491,91.9491,91.9417,91.9417,328482
2012-01-13,91.9417,91.9491,91.9345,91.9491,753952
2012-01-17,91.9417,91.9583,91.9417,91.9491,546275
2012-01-18,91.9417,91.9583,91.9417,91.9491,234142
2012-01-19,91.9491,91.9583,91.9345,91.9491,373492
2012-01-20,91.9417,91.9491,91.9345,91.9345,222341
2012-01-23,91.9417,91.9491,91.9345,91.9417,257041
2012-01-24,91.9345,91.9583,91.9345,91.9491,686639
2012-01-25,91.9345,91.9583,91.9345,91.9583,323695
2012-01-26,91.9583,91.9583,91.9417,91.9583,331865
2012-01-27,91.9583,91.9583,91.9345,91.9491,529586
2012-01-30,91.9417,91.9491,91.9345,91.9417,298068
2012-01-31,91.9345,91.9491,91.9345,91.9417,772476
2012-02-01,91.9345,91.9491,91.9345,91.9345,284383
2012-02-02,91.9345,91.9417,91.9345,91.9345,500065
2012-02-03,91.9345,91.9345,91.9252,91.9252,507720
2012-02-06,91.9345,91.9417,91.9345,91.9345,382039
2012-02-07,91.9345,91.9417,91.9345,91.9345,240764
2012-02-08,91.9345,91.9345,91.8094,91.9345,412509
2012-02-09,91.9345,91.9345,91.9252,91.9252,202307
2012-02-10,91.9252,91.9345,91.9252,91.9252,253651
2012-02-13,91.9345,91.9345,91.9252,91.9252,610667
2012-02-14,91.9252,91.9345,91.9252,91.9252,354744
2012-02-15,91.9252,91.9345,91.9252,91.9345,207297
2012-02-16,91.9252,91.9345,91.9252,91.9252,437444
2012-02-17,91.9345,91.9345,91.9161,91.9252,203872
2012-02-21,91.9252,91.9345,91.9252,91.9252,178140
2012-02-22,91.9345,91.9345,91.9252,91.9345,127711
2012-02-23,91.9345,91.9345,91.9252,91.9345,295896
2012-02-24,91.9252,91.9345,91.9252,91.9345,290389
2012-02-27,91.9252,91.9345,91.9252,91.9252,347217
2012-02-28,91.9252,91.9345,91.9252,91.9345,429876
2012-02-29,91.9252,91.9491,91.9252,91.9345,326996
2012-03-01,91.9252,91.9345,91.9252,91.9252,286920
2012-03-02,91.9252,91.9345,91.9252,91.9252,193282
2012-03-05,91.9252,91.9345,91.9252,91.9345,298888
2012-03-06,91.9345,91.9345,91.9252,91.9345,231880
2012-03-07,91.9252,91.9345,91.9252,91.9345,207832
2012-03-08,91.9252,91.9345,91.9252,91.9345,267908
2012-03-09,91.9252,91.9345,91.9252,91.9345,232163
2012-03-12,91.9252,91.9345,91.9252,91.9345,190196
2012-03-13,91.9252,91.9345,91.9252,91.9345,367521
2012-03-14,91.9345,91.9345,91.9252,91.9345,171932
2012-03-15,91.9252,91.9345,91.9252,91.9345,689740
2012-03-16,91.9345,91.9345,91.9252,91.9252,190651
2012-03-19,91.9252,91.9345,91.9252,91.9252,173287
2012-03-20,91.9252,91.9345,91.9252,91.9252,180184
2012-03-21,91.9345,91.9345,91.9252,91.9252,179222
2012-03-22,91.9252,91.9345,91.9252,91.9345,346659
2012-03-23,91.9252,91.9345,91.9252,91.9345,132239
2012-03-26,91.9252,91.9345,91.9252,91.9252,220593
2012-03-27,91.9345,91.9345,91.9252,91.9252,438697
2012-03-28,91.9252,91.9345,91.9252,91.9345,189706
2012-03-29,91.9252,91.9345,91.9252,91.9345,230528
2012-03-30,91.9417,91.9417,91.9345,91.9345,182276
2012-04-02,91.9345,91.9345,91.9252,91.9345,212627
2012-04-03,91.9252,91.9345,91.9252,91.9252,231844
2012-04-04,91.9252,91.9345,91.9252,91.9252,296969
2012-04-05,91.9345,91.9345,91.9252,91.9252,89884.8
2012-04-09,91.9345,91.9345,91.9252,91.9252,186391
2012-04-10,91.9252,91.9345,91.9252,91.9345,452188
2012-04-11,91.9345,91.9345,91.9252,91.9345,225613
2012-04-12,91.9345,91.9345,91.9345,91.9345,152543
2012-04-13,91.9345,91.9491,91.9345,91.9491,308369
2012-04-16,91.9345,91.9491,91.9345,91.9417,111088
2012-04-17,91.9345,91.9417,91.9345,91.9417,102999
2012-04-18,91.9345,91.9417,91.9345,91.9345,79325.3
2012-04-19,91.9417,91.9417,91.9345,91.9345,191762
2012-04-20,91.9417,91.9417,91.9345,91.9345,163863
2012-04-23,91.9345,91.9417,91.9345,91.9345,404534
2012-04-24,91.9345,91.9345,91.9345,91.9345,140993
2012-04-25,91.9345,91.9345,91.9345,91.9345,218511
2012-04-26,91.9345,91.9345,91.9345,91.9345,142014
2012-04-27,91.9345,91.9345,91.9252,91.9345,89509
2012-04-30,91.9345,91.9345,91.9345,91.9345,110610
2012-05-01,91.9345,91.9491,91.9252,91.9345,495959
2012-05-02,91.9345,91.9417,91.9345,91.9345,70460.4
2012-05-03,91.9345,91.9417,91.9252,91.9252,201245
2012-05-04,91.9345,91.9417,91.9252,91.9417,325939
2012-05-07,91.9345,91.9417,91.9345,91.9345,731214
2012-05-08,91.9345,91.9417,91.9345,91.9417,683409
2012-05-09,91.9345,91.9417,91.9345,91.9345,291999
2012-05-10,91.9345,91.9417,91.9345,91.9417,452686
2012-05-11,91.9417,91.9417,91.9252,91.9345,160123
2012-05-14,91.9345,91.9345,91.9345,91.9345,237384
2012-05-15,91.9345,91.9417,91.9345,91.9345,496302
2012-05-16,91.9345,91.9345,91.9345,91.9345,292727
2012-05-17,91.9345,91.9417,91.9345,91.9345,668156
2012-05-18,91.9345,91.9583,91.9252,91.9252,531088
2012-05-21,91.9345,91.9417,91.9252,91.9345,393190
2012-05-22,91.9345,91.9345,91.9252,91.9345,217590
2012-05-23,91.9345,91.9417,91.9345,91.9345,179512
2012-05-24,91.9345,91.9417,91.9345,91.9345,139110
2012-05-25,91.9345,91.9417,91.9161,91.9417,84712.3
2012-05-29,91.9345,91.9417,91.9345,91.9417,149431
2012-05-30,91.9345,91.9417,91.9345,91.9417,392400
2012-05-31,91.9345,91.9491,91.9345,91.9491,419971
2012-06-01,91.9583,91.9672,91.9252,91.9345,558559
2012-06-04,91.9491,91.9491,91.9345,91.9491,344534
2012-06-05,91.9417,91.9491,91.9417,91.9491,182364
2012-06-06,91.9417,91.9491,91.9345,91.9491,413395
2012-06-07,91.9491,91.9491,91.9345,91.9345,252860
2012-06-08,91.9345,91.9417,91.9345,91.9417,109553
2012-06-11,91.9417,91.9491,91.9345,91.9491,107722
2012-06-12,91.9491,91.9491,91.9345,91.9491,350662
2012-06-13,91.9417,91.9491,91.9417,91.9491,122685
2012-06-14,91.9345,91.9491,91.9345,91.9491,200210
2012-06-15,91.9417,91.9417,91.9345,91.9417,170965
2012-06-18,91.9417,91.9491,91.9345,91.9345,179026
2012-06-19,91.9491,91.9491,91.9345,91.9417,184418
2012-06-20,91.9345,91.9491,91.9345,91.9417,257971
2012-06-21,91.9345,91.9491,91.9345,91.9491,322614
2012-06-22,91.9345,91.9417,91.9345,91.9417,177890
2012-06-25,91.9345,91.9417,91.9345,91.9417,95325.2
2012-06-26,91.9345,91.9491,91.9345,91.9345,118205
2012-06-27,91.9345,91.9417,91.9345,91.9345,217489
2012-06-28,91.9491,91.9491,91.9345,91.9417,80828
2012-06-29,91.9417,91.9583,91.9345,91.9491,505002
2012-07-02,91.9583,91.9583,91.9345,91.9345,2741118
2012-07-03,91.9417,91.9491,91.9345,91.9417,337414
2012-07-05,91.9417,91.9417,91.9345,91.9345,224647
2012-07-06,91.9417,91.9417,91.9345,91.9417,188820
2012-07-09,91.9345,91.9417,91.9345,91.9417,1980925
2012-07-10,91.9345,91.9417,91.9345,91.9345,111329
2012-07-11,91.9345,91.9417,91.9345,91.9345,125988
2012-07-12,91.9417,91.9417,91.9345,91.9345,71669.2
2012-07-13,91.9345,91.9417,91.9345,91.9417,101487
2012-07-16,91.9345,91.9417,91.9345,91.9345,161333
2012-07-17,91.9345,91.9491,91.9345,91.9345,128357
2012-07-18,91.9345,91.9491,91.9345,91.9417,266229
2012-07-19,91.9417,91.9583,91.9345,91.9345,208484
2012-07-20,91.9345,91.9417,91.9345,91.9345,135939
2012-07-23,91.9345,91.9491,91.9345,91.9417,252875
2012-07-24,91.9491,91.9491,91.9345,91.9417,333653
2012-07-25,91.9345,91.9491,91.9345,91.9345,586599
2012-07-26,91.9345,91.9417,91.9345,91.9345,383475
2012-07-27,91.9345,91.9417,91.9345,91.9417,298953
2012-07-30,91.9345,91.9417,91.9345,91.9345,633658
2012-07-31,91.9345,91.9417,91.9345,91.9417,243502
2012-08-01,91.9345,91.9491,91.9345,91.9417,275527
2012-08-02,91.9491,91.9491,91.9417,91.9491,189897
2012-08-03,91.9417,91.9491,91.9345,91.9491,551791
2012-08-06,91.9583,91.9583,91.9345,91.9345,490922
2012-08-07,91.9345,91.9417,91.9345,91.9417,351845
2012-08-08,91.9345,91.9417,91.9345,91.9345,190176
2012-08-09,91.9345,91.9417,91.9345,91.9345,289452
2012-08-10,91.9345,91.9417,91.9345,91.9417,127806
2012-08-13,91.9491,91.9491,91.9345,91.9417,86656.7
2012-08-14,91.9345,91.9417,91.9345,91.9417,101114
2012-08-15,91.9345,91.9417,91.9345,91.9345,257457
2012-08-16,91.9345,91.9417,91.9345,91.9417,380677
2012-08-17,91.9345,91.9417,91.9345,91.9417,124939
2012-08-20,91.9417,91.9417,91.9345,91.9345,163858
2012-08-21,91.9345,91.9417,91.9345,91.9345,313358
2012-08-22,91.9345,91.9417,91.9345,91.9345,124727
2012-08-23,91.9345,91.9491,91.9345,91.9491,160711
2012-08-24,91.9491,91.9491,91.9417,91.9491,3900866
2012-08-27,91.9491,91.9491,91.9417,91.9491,323247
2012-08-28,91.9417,91.9491,91.9417,91.9491,159762
2012-08-29,91.9417,91.9491,91.9417,91.9417,238417
2012-08-30,91.9491,91.9491,91.9417,91.9491,178776
2012-08-31,91.9491,91.9672,91.9491,91.9672,139687
2012-09-04,91.9417,91.9583,91.9417,91.9491,711635
2012-09-05,91.9417,91.9491,91.9417,91.9491,100629
